portrait,time,thread_id,timestamp,A,G,F,Emotion,weight
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,5/11/2020 17:11:00,7066548309.0,1604567460.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/11/2020 18:49:00,6893045920.0,1604486940.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/11/2020 10:22:00,7064474298.0,1604456520.0,4,1.0,0.39999996518124814,0,0.15999998607249927
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/11/2020 06:37:00,7062577178.0,1604443020.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/11/2020 01:37:00,7064206573.0,1604425020.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/8/2020 15:31:00,6858995272.0,1596526260.0,1,0.6989849670895097,0.06989844273399526,0,0.027959377093598105
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,23/7/2020 20:35:00,5891239809.0,1595507700.0,1,0.6674199270850172,0.06674193855037013,0,0.02669677542014805
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,12/6/2020 20:53:00,6744399933.0,1591966380.0,1,0.5743491774985175,0.05743486305161894,0,0.02297394522064758
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,9/6/2020 21:34:00,6715648395.0,1591709640.0,6,0.5677522145354388,0.3406512904584336,0,0.13626051618337345
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,26/5/2020 22:11:00,6705775682.0,1590502260.0,1,0.5358867312681466,0.05358861820537945,0,0.02143544728215178
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,17/5/2020 07:57:00,6668672741.0,1589673420.0,1,0.5176324619206888,0.051763191164701856,0,0.020705276465880745
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,6/5/2020 21:35:00,6660990910.0,1588772100.0,2,0.4942570101764481,0.09885134974050727,0,0.03954053989620291
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,26/10/2019 00:00:00,6311194036.0,1572019200.0,1,0.2359685781704234,0.023596801155144502,0,0.009438720462057801
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,27/8/2019 02:47:00,6134109043.0,1566845220.0,1,0.18728838460958522,0.01872878151656342,0,0.0074915126066253685
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,26/8/2019 00:44:00,6236598789.0,1566751440.0,6,0.18513719403582055,0.11108226483648528,0,0.04443290593459412
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,15/8/2019 09:53:00,6221116338.0,1565833980.0,3,0.1788307415544073,0.05364916754840074,0,0.021459667019360296
tb.1.9eba4251.7EV-IfX7su8QIJVg9S0n6g,2/2/2017 21:49:00,4960742511.0,1486043340.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.f1f48af8.ealeDflFaLBfTHicUaWw-A,23/2/2017 12:16:00,4984150914.0,1487823360.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.77663002.0B-XZbAG3rWeLqkiYDdufw,17/8/2018 23:52:00,5106295677.0,1534521120.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.dc150987.3pdGyr5laVgpfLdjTqsIVg,16/6/2018 09:13:00,5405898351.0,1529111580.0,4,1.0,0.39999996518124814,0.25,0.30999998607249923
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,20/2/2018 15:58:00,5557414033.0,1519113480.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,28/12/2017 17:12:00,5490037167.0,1514452320.0,1,0.8216903145857903,0.08216897819569782,0.0,0.03286759127827913
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,8/10/2017 10:59:00,5329109898.0,1507431540.0,3,0.5946035575013605,0.17838101957083197,0.0,0.07135240782833278
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,3/10/2017 14:13:00,5351968467.0,1507011180.0,1,0.5877739531418044,0.05877734069385328,0.0,0.023510936277541312
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,19/9/2017 13:34:00,5330734116.0,1505799240.0,2,0.5547847360339225,0.11095689561450213,0.25,0.19438275824580084
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,11/9/2020 14:03:00,6940641306.0,1599804180.0,2,1.0,0.19999995357499756,0.25,0.22999998142999903
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,15/5/2020 14:28:00,6367343893.0,1589524080.0,10,0.6372803136596311,0.6372802926105532,0.25,0.40491211704422125
tb.1.19346f23.sfRSSWzz2MVcrWZDxm6hzw,2/10/2017 23:09:00,4988297648.0,1506956940.0,4,1.0,0.39999996518124814,0,0.15999998607249927
tb.1.6f882d1c.IRGAM3fGqvdqLMHllkw7EQ,28/9/2020 15:05:00,6982771892.0,1601276700.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.68a925ef.a1ZZgSnHCZqLuFPwtISxqQ,18/8/2020 00:26:00,6882746544.0,1597681560.0,3,1.0,0.29999995937812285,0,0.11999998375124915
tb.1.68a925ef.a1ZZgSnHCZqLuFPwtISxqQ,17/6/2018 20:38:00,5751738084.0,1529239080.0,1,0.047366142703449944,0.00473655651396359,0,0.001894622605585436
tb.1.525cad64.FJR493YM2__jTe1CA3x4uw,12/9/2020 00:36:00,6614445927.0,1599842160.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.525cad64.FJR493YM2__jTe1CA3x4uw,21/11/2018 01:07:00,5952728068.0,1542733620.0,2,0.07874506561842959,0.015748956006367817,0,0.006299582402547127
tb.1.4d077a6d.AoIE-mP22rql8WNg0HE_Vw,14/9/2020 05:01:00,6944339768.0,1600030860.0,1,1.0,0.09999994777187224,1.0,0.6399999791087488
tb.1.80bbcfb7.JPB4oc4izWMJJcgIJw-JsA,4/4/2019 00:48:00,6089718531.0,1554310080.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.e51449f1.DaeKsBqfxzko2s9U1T8JmQ,28/8/2019 16:03:00,6239252969.0,1566979380.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.bb08d3c1.FvuPXl7p89UOvPasmylyEg,30/3/2019 20:35:00,6081042376.0,1553949300.0,2,1.0,0.19999995357499756,0.0,0.07999998142999903
tb.1.b72c70ff.lVJfAu_jj2IPqUVsSFslvw,28/5/2019 18:47:00,6142750153.0,1559040420.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.fe245957.c7G3WyUSzkMYWSfVmxQOhA,4/9/2020 22:38:00,6899420582.0,1599230280.0,4,1.0,0.39999996518124814,0.25,0.30999998607249923
tb.1.fe245957.c7G3WyUSzkMYWSfVmxQOhA,17/6/2020 19:42:00,6749958498.0,1592394120.0,1,0.7405487761432822,0.0740548238805725,0.25,0.179621929552229
tb.1.fe245957.c7G3WyUSzkMYWSfVmxQOhA,28/5/2020 20:05:00,6202740211.0,1590667500.0,1,0.6830201283771977,0.0683019587701181,0.25,0.17732078350804725
tb.1.b0f6daa1.BRzLmf83cmRPVYnGTdB7kw,24/4/2019 22:43:00,6017180529.0,1556116980.0,10,1.0,1.0,0,0.4
tb.1.f37af2d7.pSG9a_slRqSk3XbEHl-3cw,12/7/2020 21:52:00,5515469592.0,1594561920.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.51840ab8.7QHaqZGX8LHFCYPtuhfUnw,27/2/2020 04:39:00,6227236867.0,1582749540.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,5/11/2020 23:35:00,7069381958.0,1604590500.0,2,1.0,0.19999995357499756,0.0,0.07999998142999903
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,1/11/2020 15:15:00,7054165792.0,1604214900.0,1,0.9885140203528962,0.09885134974050727,0.25,0.1895405398962029
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/10/2020 22:31:00,7057490826.0,1604154660.0,1,0.9885140203528962,0.09885134974050727,1.0,0.6395405398962029
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,30/10/2020 17:01:00,7054294554.0,1604048460.0,1,0.9771599684342459,0.09771594448275327,0.25,0.1890863777931013
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,26/10/2020 23:13:00,7027594386.0,1603725180.0,1,0.9659363289248456,0.09659358046668105,0.25,0.18863743218667242
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,26/10/2020 04:53:00,7043274852.0,1603659180.0,1,0.9659363289248456,0.09659358046668105,0.25,0.18863743218667242
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2020 22:59:00,7021965740.0,1602860340.0,1,0.9330329915368074,0.09330324653693504,0.25,0.187321298614774
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2020 22:49:00,7023046594.0,1602859740.0,1,0.9330329915368074,0.09330324653693504,0.0,0.03732129861477402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2020 18:42:00,7022262528.0,1602844920.0,1,0.9330329915368074,0.09330324653693504,0.25,0.187321298614774
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2020 18:39:00,7021403998.0,1602844740.0,1,0.9330329915368074,0.09330324653693504,0.0,0.03732129861477402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2020 00:55:00,7020596963.0,1602780900.0,1,0.9330329915368074,0.09330324653693504,0.25,0.187321298614774
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2020 00:53:00,7020880227.0,1602780780.0,1,0.9330329915368074,0.09330324653693504,0.0,0.03732129861477402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,15/10/2020 20:44:00,7009421232.0,1602765840.0,1,0.9223161935859392,0.0922315666796573,0.25,0.1868926266718629
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,15/10/2020 20:40:00,7018966965.0,1602765600.0,1,0.9223161935859392,0.0922315666796573,0.25,0.1868926266718629
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/10/2020 20:27:00,7013448996.0,1602505620.0,1,0.9117224885582168,0.09117219611540846,0.25,0.1864688784461634
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/10/2020 11:16:00,6982729557.0,1602472560.0,1,0.9117224885582168,0.09117219611540846,0.25,0.1864688784461634
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/10/2020 23:26:00,7009953205.0,1602429960.0,1,0.9117224885582168,0.09117219611540846,0.25,0.1864688784461634
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/10/2020 14:26:00,7010631252.0,1602397560.0,1,0.9117224885582168,0.09117219611540846,0.0,0.03646887844616339
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/10/2020 12:02:00,7007681121.0,1602302520.0,2,0.9117224885582168,0.18234445026207,0.25,0.222937780104828
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/10/2020 00:44:00,7005898559.0,1602261840.0,1,0.9117224885582168,0.09117219611540846,0.25,0.1864688784461634
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/10/2020 00:20:00,7007053601.0,1602260400.0,1,0.9117224885582168,0.09117219611540846,0.0,0.03646887844616339
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 21:51:00,5811398703.0,1602251460.0,3,0.9012504626108303,0.2703750964422041,0.0,0.10815003857688164
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 21:17:00,6348047624.0,1602249420.0,1,0.9012504626108303,0.09012499345989933,0.25,0.18604999738395972
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 20:53:00,7003341605.0,1602247980.0,1,0.9012504626108303,0.09012499345989933,1.0,0.6360499973839597
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 20:48:00,7007302320.0,1602247680.0,1,0.9012504626108303,0.09012499345989933,0.0,0.03604999738395973
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 16:06:00,7006684748.0,1602230760.0,3,0.9012504626108303,0.2703750964422041,0.25,0.2581500385768816
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 14:47:00,7005937098.0,1602226020.0,3,0.9012504626108303,0.2703750964422041,0.25,0.2581500385768816
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 14:32:00,7006238024.0,1602225120.0,7,0.9012504626108303,0.6308753024068137,0.25,0.4023501209627255
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/10/2020 10:38:00,7006108117.0,1602211080.0,1,0.9012504626108303,0.09012499345989933,0.0,0.03604999738395973
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/10/2020 23:09:00,7005280945.0,1602169740.0,1,0.9012504626108303,0.09012499345989933,0.0,0.03604999738395973
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/10/2020 22:03:00,7000113378.0,1602165780.0,1,0.9012504626108303,0.09012499345989933,0.0,0.03604999738395973
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/10/2020 21:30:00,7005264048.0,1602163800.0,2,0.9012504626108303,0.18025004495105174,0.0,0.07210001798042069
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/10/2020 21:20:00,7005247607.0,1602163200.0,2,0.9012504626108303,0.18025004495105174,0.0,0.07210001798042069
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/10/2020 21:08:00,7005261226.0,1602162480.0,1,0.9012504626108303,0.09012499345989933,0.0,0.03604999738395973
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/10/2020 20:23:00,7005189107.0,1602159780.0,1,0.9012504626108303,0.09012499345989933,1.0,0.6360499973839597
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/10/2020 18:51:00,7003025115.0,1602067860.0,1,0.9012504626108303,0.09012499345989933,0.25,0.18604999738395972
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/10/2020 16:16:00,6999385383.0,1602058560.0,1,0.9012504626108303,0.09012499345989933,0.25,0.18604999738395972
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/10/2020 15:55:00,7002721911.0,1602057300.0,1,0.9012504626108303,0.09012499345989933,0.0,0.03604999738395973
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/10/2020 21:06:00,7000923595.0,1601989560.0,8,0.8908987181403393,0.7127189578409935,0.0,0.2850875831363974
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/10/2020 19:17:00,7001113022.0,1601983020.0,1,0.8908987181403393,0.08908981895277776,0.25,0.1856359275811111
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/10/2020 19:15:00,7001019447.0,1601982900.0,2,0.8908987181403393,0.17817969593680857,0.25,0.22127187837472342
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/9/2020 14:15:00,6968910345.0,1600582500.0,1,0.8408964152537145,0.08408958837394566,0.25,0.18363583534957825
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/9/2020 00:20:00,5691758722.0,1600532400.0,1,0.8408964152537145,0.08408958837394566,0.0,0.033635835349578265
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/9/2020 00:11:00,6944412093.0,1600531860.0,1,0.8408964152537145,0.08408958837394566,0.25,0.18363583534957825
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,18/9/2020 04:29:00,6947985714.0,1600374540.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 15:02:00,6951065297.0,1600239720.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 14:22:00,6951797374.0,1600237320.0,2,0.8312378961427878,0.16624753084485983,0.0,0.06649901233794393
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 13:49:00,6951430785.0,1600235340.0,1,0.8312378961427878,0.08312373640680339,0.0,0.03324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 13:15:00,6951233984.0,1600233300.0,1,0.8312378961427878,0.08312373640680339,0.0,0.03324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 12:52:00,6950798048.0,1600231920.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 12:13:00,6951436918.0,1600229580.0,1,0.8312378961427878,0.08312373640680339,0.0,0.03324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 12:13:00,6950613596.0,1600229580.0,1,0.8312378961427878,0.08312373640680339,0.0,0.03324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 12:10:00,6950925893.0,1600229400.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 08:46:00,6950575047.0,1600217160.0,1,0.8312378961427878,0.08312373640680339,0.0,0.03324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/9/2020 08:39:00,6950265147.0,1600216740.0,1,0.8312378961427878,0.08312373640680339,0.0,0.03324949456272135
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,14/9/2020 21:14:00,6948041247.0,1600089240.0,1,0.8216903145857903,0.08216897819569782,0.0,0.03286759127827913
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,14/9/2020 12:00:00,6946772679.0,1600056000.0,1,0.8216903145857903,0.08216897819569782,0.0,0.03286759127827913
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/9/2020 00:09:00,6939253468.0,1599754140.0,1,0.8122523963562356,0.08122518631797293,0.0,0.032490074527189175
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/9/2020 19:08:00,6928651330.0,1599649680.0,1,0.8029228818633765,0.08029223481454667,0.0,0.03211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 20:22:00,6934678711.0,1599567720.0,2,0.8029228818633765,0.16058452766034642,0.0,0.06423381106413857
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 19:59:00,6934611486.0,1599566340.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 19:47:00,6932974124.0,1599565620.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 17:44:00,6934400464.0,1599558240.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 16:25:00,6934598558.0,1599553500.0,1,0.8029228818633765,0.08029223481454667,0.0,0.03211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 16:19:00,6934134829.0,1599553140.0,1,0.8029228818633765,0.08029223481454667,0.0,0.03211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 14:51:00,6934195450.0,1599547860.0,3,0.8029228818633765,0.24087682050614612,1.0,0.6963507282024585
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,8/9/2020 11:29:00,6933398924.0,1599535740.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 22:05:00,6932622549.0,1599487500.0,1,0.8029228818633765,0.08029223481454667,0.0,0.03211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 22:02:00,6927988339.0,1599487320.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 21:56:00,6786421629.0,1599486960.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 21:49:00,6928389516.0,1599486540.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 21:09:00,6932539812.0,1599484140.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 10:26:00,6929390397.0,1599445560.0,1,0.8029228818633765,0.08029223481454667,0.25,0.18211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/9/2020 10:16:00,6862135359.0,1599444960.0,1,0.8029228818633765,0.08029223481454667,0.0,0.03211689392581867
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 20:56:00,6927792319.0,1599396960.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 19:07:00,6512767001.0,1599390420.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 19:02:00,6930382050.0,1599390120.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 18:46:00,6928863693.0,1599389160.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 18:21:00,6929774221.0,1599387660.0,2,0.7937005259840998,0.15874005637745411,0.25,0.21349602255098166
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 18:04:00,6929526733.0,1599386640.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 17:52:00,6929269365.0,1599385920.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 17:38:00,6928499706.0,1599385080.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 17:36:00,6927851476.0,1599384960.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 13:49:00,6929811942.0,1599371340.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 13:19:00,6689624187.0,1599369540.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 12:37:00,6929679490.0,1599367020.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/9/2020 12:26:00,6929622577.0,1599366360.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,5/9/2020 00:59:00,6926785079.0,1599238740.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/9/2020 22:13:00,6926364590.0,1599228780.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/9/2020 21:50:00,6920607928.0,1599227400.0,1,0.7937005259840998,0.07936999917310052,0.25,0.1817479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/9/2020 18:39:00,6925726671.0,1599215940.0,3,0.7937005259840998,0.23811011358180767,0.0,0.09524404543272308
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/9/2020 16:41:00,6926154022.0,1599208860.0,1,0.7937005259840998,0.07936999917310052,0.0,0.03174799966924021
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/9/2020 10:50:00,6924938961.0,1599187800.0,1,0.7937005259840998,0.07936999917310052,1.0,0.6317479996692402
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,3/9/2020 01:27:00,6919967448.0,1599067620.0,1,0.7845840978967508,0.07845835631146185,1.0,0.6313833425245847
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,2/9/2020 20:55:00,6914297955.0,1599051300.0,1,0.7845840978967508,0.07845835631146185,0.25,0.18138334252458474
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,29/8/2020 12:48:00,6912402166.0,1598676480.0,1,0.7755723809168673,0.07755718456117738,0.25,0.18102287382447096
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,29/8/2020 09:50:00,6890741125.0,1598665800.0,1,0.7755723809168673,0.07755718456117738,1.0,0.631022873824471
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,29/8/2020 09:24:00,6911707297.0,1598664240.0,1,0.7755723809168673,0.07755718456117738,0.25,0.18102287382447096
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,28/8/2020 16:00:00,6911328576.0,1598601600.0,1,0.7666641723348003,0.07666636365127523,0.25,0.1806665454605101
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,28/8/2020 02:04:00,6865591491.0,1598551440.0,1,0.7666641723348003,0.07666636365127523,0.25,0.1806665454605101
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,28/8/2020 01:52:00,6908487056.0,1598550720.0,1,0.7666641723348003,0.07666636365127523,0.25,0.1806665454605101
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 17:41:00,6909138777.0,1598521260.0,2,0.7666641723348003,0.1533327853338035,0.25,0.2113331141335214
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 17:15:00,6908925062.0,1598519700.0,1,0.7666641723348003,0.07666636365127523,0.25,0.1806665454605101
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 10:09:00,6907801544.0,1598494140.0,1,0.7666641723348003,0.07666636365127523,0.25,0.1806665454605101
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 10:07:00,6907716386.0,1598494020.0,1,0.7666641723348003,0.07666636365127523,1.0,0.63066654546051
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 09:27:00,6908015090.0,1598491620.0,1,0.7666641723348003,0.07666636365127523,1.0,0.63066654546051
